Gene1,Gene2,Ka,Ks,Ka/Ks,Species,Organism_Name
chrna4b,chrna5,0.4130774106141028,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,chrnb3a,0.4582707217061774,1.7848180122573245,0.256760475610948,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108882966,0.4915522120723473,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,chrna1,0.5345993700527729,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,chrnb1l,0.570841939088045,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108887855,0.6149649510103681,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108889675,0.6656656766242627,4.667961713913379,0.1426030711949012,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108893554,0.666002717411869,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108878368,0.6612210132858258,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,chrna8,0.6632345716127643,3.095122513025018,0.2142837864484246,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108885935,0.8107061397262245,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108902178,0.6150945224013276,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
chrna4b,LOC108877273,0.7236991469476017,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108897711,LOC108897750,0.9916762598067398,3.7130191935970087,0.2670808331712521,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108897711,LOC108897712,0.975787802497878,3.60025491394508,0.271032975670223,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108897711,LOC108892452,1.0236475151603497,2.890027931619966,0.3541998691294854,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108897711,adgrg1,1.0952837606768155,2.3192897692122614,0.472249640910038,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108882332,mepceb,0.0035157687725434,0.0166615668461448,0.2110106933524665,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
gtpbp2b,gtpbp2a,0.1345089686360985,1.6594838125232538,0.0810547036500325,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893451,glb1l2,0.3016041744689334,2.537767229821657,0.1188462720003397,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108893451,glb1l,0.7936330204044248,2.6651272818869574,0.2977842843747855,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
coq8ab,coq8b,0.3879990650755838,2.7532636383047886,0.1409233244784646,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108902611,gpc5c,0.4841679893898374,2.9448737813043286,0.1644104383908067,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108902611,gpc5a,0.7058611782325315,4.942519713885067,0.1428140339530764,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
ikzf1,LOC108881472,0.5798147045960167,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
ikzf1,ikzf4,0.6985823783434375,2.1041342307830497,0.3320046640196815,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
ikzf1,LOC108884524,0.752559633527663,2.122348092656132,0.3545882205335271,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
iffo1b,iffo2b,0.4218176520620987,2.2850706202637823,0.1845972060213199,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,zgc:65851,0.5126133008758759,2.169609427092769,0.2362698532162845,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,inab,0.5287168515185878,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108883291,0.6402242943536737,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,desma,0.7093937265963656,1.9423929340308748,0.3652163855045663,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,desmb,0.6790967328969819,2.6994133859994287,0.2515719661238746,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,gfap,0.6971361413415396,2.1383632835571635,0.326013894225613,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,prph,0.7607919658082067,2.034825537666221,0.3738855993918638,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,si:dkey-33c12.3,0.6022655434141269,2.132382049919891,0.2824379165247394,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,inaa,0.5728111771968893,3.4708077492811595,0.1650368497982997,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,si:dkey-222f2.1,0.832697179416068,1.9606735844134071,0.4246995451133156,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108884038,0.8486841911886716,2.344225158296993,0.3620318586654937,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108884040,0.7562841566092249,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,zgc:172323,0.8434353320642562,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108891048,0.6654639065568052,2.9378836752754234,0.2265113190686213,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,ngs,0.8457343009924672,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108882674,0.9009218310903744,3.453016489556463,0.2609086385237902,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108889546,0.9143030578755796,1.845470298672248,0.4954309254033452,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108882673,0.8936036151399713,2.371274587112945,0.376845271313747,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,krt94,0.962562956977084,3.613586678146621,0.2663732857989101,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,si:ch211-243g18.2,0.9801238057435432,2.8515105159017127,0.3437209157314315,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108899430,1.205982743845812,3.142241056519979,0.3837970168913245,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,LOC108899256,1.1957339877355977,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
neflb,lmnl3,1.2143161261996902,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl26,0.807770257790566,2.708188434483216,0.2982695914011268,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl36,0.8832865545811404,2.3414151129494933,0.3772447481422717,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,LOC108890814,0.9711781833541996,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl20,0.9371467429749888,3.571630451098476,0.2623862563067698,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl17,1.0091997522629748,2.664892049266066,0.3787019262340915,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,LOC108890481,0.9923867316029652,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,ipp,0.9877848544368232,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl3,1.0104173771234903,3.981200773051256,0.2537971417977723,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl14,0.9058803149947952,2.4184610411529497,0.3745689095586738,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl41a,1.2557521902491278,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,kbtbd2,1.1878690024330252,2.2554985570480417,0.5266547383597922,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,gan,1.1672875121086546,2.216681213780221,0.526592414304815,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,klhl8,1.093432539473658,2.652087524671193,0.4122912721778374,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl22,LOC108880228,1.1894368724247877,3.1628081777422,0.3760698738530132,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
edem1,LOC108876357,0.6715427849974411,4.13669820627263,0.1623378722622684,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
edem1,LOC108892159,0.719599757952922,3.055799300683648,0.2354865902979728,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
edem1,man1a1,0.9749305490713872,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
efcc1,si:ch211-112f3.4,0.7463919735570357,2.181394423702515,0.3421627769132062,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
slc5a11,LOC108885720,0.4158796567298182,2.8549968673278063,0.1456672900377188,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
slc5a11,slc5a10,0.4385831831319177,1.837175462507029,0.2387268892288723,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
bmal1a,LOC108888346,0.4991811223255991,2.5238600518560994,0.1977847868222688,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108892097,0.2795966807097197,0.8193825432603549,0.3412285055490611,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108888496,0.3143102875602847,1.6585193162033651,0.1895125878182684,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcna1a,0.7043298008798503,2.2771773960521777,0.3092994872076763,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcna3a,0.7713373428037171,2.3827777900821623,0.3237135019531637,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcna1b,0.7555707489399441,1.4024369019128908,0.5387556102590879,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108888522,0.7442441617750227,3.075872524880925,0.2419619655089036,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108877945,0.7447237013207881,1.4490614515896776,0.5139352099276375,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108899842,0.7251322582777412,1.2009932082449526,0.6037771515272753,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcna2b,0.8326906584008609,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108873573,0.7900796869950806,1.7839016419681983,0.4428941979802075,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcna7,0.8282683349335203,1.0462080770245354,0.7916860451786552,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcna10a,0.6812815022815812,2.3384624297086867,0.2913373734922274,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108899833,0.7352275972501061,1.0027971923496766,0.7331767608237693,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcnc1b,0.7933386878216258,1.8907686460624784,0.4195852779099927,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108884422,0.88138521499702,1.521990656212432,0.5791002798863443,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcnc2,0.8278593812964118,1.3908733573961185,0.5952083105871435,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcnc4,0.8367263445722519,1.3112127884332478,0.6381316228405963,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108873571,0.8496923633188198,2.0058780589582605,0.4236012052298443,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108884423,0.9283529701118564,1.517200214237728,0.6118856044179244,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,LOC108895955,0.8319569226185968,1.560823495454,0.5330243458288048,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
kcnd1,kcng2,0.7895372040413013,1.15425661099529,0.684022249922832,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
hspa1b,hspa13,0.5734663227244784,2.1308683313360475,0.2691233025951053,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
hspa1b,hyou1,0.8505577486802898,2.296629235701558,0.3703504838561664,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
pck2,LOC108889731,0.2725971335746505,1.0918397070878758,0.2496677230229279,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
pck2,pck1,0.2725971335746505,1.0819222072068584,0.2519563160445704,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108872711,LOC108894126,0.664776020858954,2.407321692924775,0.2761475638311075,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108872711,LOC108893145,0.664776020858954,2.407321692924775,0.2761475638311075,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108872711,LOC108894122,0.6670636861359884,2.329768480152835,0.2863218778254861,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108872711,LOC127143699,0.6668816416774516,2.4299469255494777,0.2744428837788921,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
clptm1,clptm1l,0.7917950228475149,4.408301836335089,0.1796145210205901,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108898595,kat7b,0.1391871464207324,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
crata,zgc:154046,0.2006638096857607,2.1458088819800487,0.0935142972754394,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
crata,LOC108875488,0.2524676075931674,0.557359596529293,0.4529707735639545,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
crata,cratb,0.4155344880557281,2.753032655363654,0.1509369993291413,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
crata,crot,0.830237655461888,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
prlra,ghrb,1.1341680610080649,3.045551395968398,0.3724015501788739,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
pou6f1,pou6f2,0.6645699551236398,1.8853544995135407,0.3524907147674945,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108897998,LOC108891555,0.3441565437173455,1.5773611529856102,0.2181850003506997,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108879561,slc22a31,0.7946401154885824,2.417160251465891,0.3287494550709542,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108879561,slc22a17,0.819594124814182,1.2433822070735805,0.6591650742237783,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108879561,si:dkey-166k12.1,1.0422048365394363,2.267531131482194,0.4596209604664563,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108879561,LOC108890447,1.132704473831981,1.728399791405519,0.6553486522414331,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108879561,LOC108890446,1.2608393326945886,1.876734606198721,0.6718261221006561,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,itk,0.4775695652042371,2.521582494715629,0.189392798452979,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,txk,0.4564432793319362,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,fyna,0.7263944556062836,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,LOC108894993,0.732622767648157,4.263380235846164,0.1718408228026022,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,yrk,0.7280553699785188,3.7598035116707296,0.1936418665812128,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,yes1,0.7539770823150608,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,src,0.7546163833846431,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,LOC108873557,0.8009901563679339,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,lyn,0.8039913149669542,2.631726586428228,0.3054995602936584,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,fynb,0.7309722457279266,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,frk,0.7556752094182856,2.938143811936629,0.2571947657389155,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,srms,0.764772424325233,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,LOC108876695,0.7072758876551137,2.150693797173256,0.3288594074083048,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,LOC108897697,0.7080686858134138,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,ptk6b,0.790325863779376,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,matk,0.8534712205924966,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
btk,LOC108896602,1.151538547012259,3.8294591054257454,0.30070527333239,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
zgc:66447,slain2,0.7219456667285025,3.407255414522833,0.2118848101763474,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
zgc:66447,slain1a,0.8648119044440468,1.97446322098109,0.4379984875151692,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
zgc:66447,LOC127143706,0.9269604642290667,4.536238019025649,0.2043456406699248,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,si:ch211-195b13.1,0.2250973362633462,1.939641820471829,0.1160509811077335,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,sgk3,0.377236272030865,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,sgk2a,0.2289165890692915,3.269589234476376,0.0700138679976882,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,sgk2b,0.4782461247075339,4.248597770957154,0.1125656394156115,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,akt3b,0.669841044923919,2.569220774376806,0.2607175886184388,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,akt1,0.7065653099492826,3.35426461807294,0.2106468601619188,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,LOC108893445,0.6620212666472037,2.901013488260839,0.2282034431505129,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,rps6kb1b,0.6442067701470147,2.6478234239232803,0.2432967260303534,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,rps6kb1a,0.6221966328267685,2.5996229200428,0.2393411090622807,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,prkci,0.8990412942277726,2.392134561114047,0.3758322415646541,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,prkcz,0.9141059030474048,3.413698753122113,0.2677757966227624,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,LOC108900110,0.6088153698155603,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
sgk1,LOC108901179,0.6088153698155603,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108897704,sema4ab,1.0797178482920522,2.731340884935141,0.3953068817763811,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
slain1a,slain2,0.8101440901705408,2.8348529791678265,0.2857799314899072,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108879803,smpd5,0.6125322162014627,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl31,klhl26,0.7260963710141369,2.66947547685398,0.271999640869469,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl31,klhl14,0.8195265794848864,1.9612892522610184,0.4178509511231542,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
klhl31,LOC108880228,1.0949101534048666,2.5395464681978432,0.4311439727983617,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108888694,rad21l1,0.5633225200521985,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108876287,grhl2b,0.2959421925751775,1.6597607843016506,0.1783041239281334,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108876287,grhl1,0.4412001427411318,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108876287,grhl3,0.7244093901035072,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108876275,LOC108898133,0.0455574725548879,1.620518125502832,0.0281129052726589,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108876275,elavl3,0.9892775346498726,2.072063502611432,0.4774359151652839,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx5,0.1220771006899263,1.8479915633447612,0.0660593387498877,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,LOC108882854,0.847849209904203,2.895665105918381,0.2927994705504114,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx59,0.9066156349791518,2.129167351545779,0.4258075976606288,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx47,0.842147437330653,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,eif4a3,0.8666091902566644,4.827112776276346,0.1795295097549326,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,LOC108895244,0.863932179731967,3.29953145475628,0.261834806419744,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,eif4a2,0.830250759862121,3.1450001031628423,0.2639906939993929,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx61,1.0339884449038297,3.61611145725797,0.2859393182775079,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,LOC108899382,1.0237348914861255,2.068389767689526,0.4949429297504591,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx49,0.9863951411281142,1.8656510791457133,0.5287136229030496,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx6,0.9807365501607224,2.261807604880039,0.4336074156107271,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx55,1.1483826093018976,2.0086580519028763,0.5717163298222872,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,LOC108875855,0.9717770707631744,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx39ab,0.970753948713602,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108875925,ddx39b,0.9620128970518376,2.3527843549654026,0.4088827329294204,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
nacc1b,LOC108874061,0.4821817727474931,1.9557297434165504,0.2465482638235835,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,slc6a19b,0.1875844666343961,2.611862384175102,0.071820195340667,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,LOC108900390,0.2195700710991932,1.4518449984380035,0.1512352016471607,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,LOC108900389,0.2285664595094422,1.2877345905287223,0.1774950064947751,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,LOC108891105,0.3728772216154707,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,LOC108900387,0.3803298143301918,2.414156868651188,0.1575414668652769,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,LOC108886107,0.4621284354601248,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,LOC108889488,0.6709361159231025,2.258708399394883,0.2970441497020372,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,slc6a9,0.6885382666940998,2.0278995709347534,0.3395327246786291,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,LOC108884372,0.6522206022616499,2.561269037452136,0.2546474395014969,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,slc6a1l,0.6662086164355806,2.0990237758505708,0.3173897428415827,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
LOC108900388,slc6a1a,0.6668949148345982,-1.0,inf,GCF_001640805.2,尖吻鲈 (Lates calcarifer)
